ZIP,AFFGEOID20,GEOID20,NAME20,LSAD20,ALAND20,AWATER20,geometry,Percent SNAP,County,Households
97536,8600000US97536,97536,97536,Z5,181808836,1887577,"POLYGON ((-122.666912 42.707493, -122.666101 42.709352, -122.664561 42.710586, -122.663196 42.714272, -122.660602 42.717133, -122.661153 42.718398, -122.659665 42.722322, -122.658616 42.723266, -122.658105 42.729402, -122.660906 42.740527, -122.65986 42.741019, -122.660738 42.745089, -122.660436 42.746627, -122.660327 42.747113, -122.660023 42.747427, -122.659561 42.747688, -122.659109 42.748087, -122.659002 42.748419, -122.659287 42.74908, -122.658861 42.750992, -122.645052 42.750779, -122.638844 42.75106, -122.637834 42.736991, -122.617248 42.73647, -122.604569 42.736626, -122.599963 42.736955, -122.599915 42.753497, -122.600066 42.756091, -122.599895 42.763771, -122.599339 42.763992, -122.597811 42.764032, -122.597001 42.764421, -122.596047 42.76442, -122.594442 42.764263, -122.593423 42.763921, -122.592896 42.764226, -122.591787 42.765151, -122.588425 42.765265, -122.588262 42.772941, -122.519734 42.772552, -122.519762 42.784153, -122.517757 42.78442, -122.511109 42.783451, -122.507252 42.784009, -122.502361 42.782611, -122.495895 42.780254, -122.496137 42.782942, -122.495565 42.785553, -122.494275 42.788378, -122.492187 42.790333, -122.493521 42.791677, -122.491744 42.795589, -122.489505 42.797766, -122.489525 42.801649, -122.490243 42.802429, -122.487777 42.803824, -122.488978 42.806923, -122.490933 42.807505, -122.490659 42.809376, -122.49304 42.812534, -122.493158 42.815085, -122.491351 42.816741, -122.49331 42.818872, -122.494642 42.822353, -122.498243 42.824244, -122.499345 42.825774, -122.49939 42.828625, -122.497018 42.829248, -122.497302 42.832852, -122.495876 42.837564, -122.496405 42.84043, -122.498535 42.842998, -122.497424 42.844185, -122.500028 42.849349, -122.498327 42.851493, -122.499439 42.851745, -122.50037 42.854467, -122.503267 42.854925, -122.505709 42.856472, -122.504142 42.858496, -122.508024 42.859087, -122.509732 42.859971, -122.508396 42.860603, -122.506816 42.862932, -122.505561 42.862531, -122.502171 42.864367, -122.501194 42.865416, -122.499082 42.865538, -122.496684 42.866764, -122.496382 42.868782, -122.495265 42.870527, -122.487113 42.875187, -122.485404 42.878532, -122.48247 42.881002, -122.482101 42.882396, -122.478167 42.883801, -122.476988 42.885056, -122.475326 42.884882, -122.470342 42.888707, -122.46704 42.888341, -122.46471 42.889582, -122.464287 42.89145, -122.466415 42.892547, -122.468429 42.894356, -122.4659 42.896582, -122.467104 42.89827, -122.464967 42.900506, -122.465232 42.902311, -122.463574 42.903016, -122.461084 42.905749, -122.462686 42.908343, -122.46207 42.910671, -122.457869 42.910287, -122.453277 42.91062, -122.452131 42.915122, -122.450118 42.915512, -122.448236 42.914935, -122.446414 42.911904, -122.444891 42.911795, -122.443171 42.910592, -122.440685 42.910522, -122.438675 42.911698, -122.439211 42.913935, -122.437868 42.916042, -122.437932 42.917344, -122.433362 42.918402, -122.430648 42.91992, -122.4297 42.922744, -122.428426 42.924677, -122.424848 42.927309, -122.423553 42.931639, -122.421947 42.932569, -122.423746 42.927788, -122.427976 42.924222, -122.42938 42.921114, -122.413175 42.926603, -122.398105 42.925715, -122.389024 42.926676, -122.384695 42.926692, -122.380718 42.925628, -122.377698 42.925323, -122.374019 42.927658, -122.369162 42.925032, -122.360804 42.922486, -122.356236 42.92077, -122.35122 42.919643, -122.347555 42.919715, -122.343167 42.918131, -122.322703 42.9128, -122.322928 42.912188, -122.320586 42.906911, -122.321813 42.904699, -122.320735 42.902795, -122.317811 42.900398, -122.321526 42.902175, -122.325808 42.902866, -122.326846 42.905187, -122.325653 42.905755, -122.327423 42.906578, -122.330112 42.907006, -122.332773 42.905529, -122.333812 42.905564, -122.334483 42.906202, -122.337274 42.905521, -122.334424 42.903983, -122.331514 42.903635, -122.335827 42.903826, -122.340728 42.906483, -122.344205 42.910967, -122.346834 42.913017, -122.351328 42.914954, -122.354733 42.915221, -122.359132 42.916241, -122.363703 42.916247, -122.365172 42.917078, -122.369808 42.917996, -122.373368 42.917798, -122.376809 42.918712, -122.382813 42.918329, -122.384405 42.918735, -122.389477 42.918015, -122.392735 42.917094, -122.395097 42.917179, -122.403947 42.915148, -122.40481 42.914382, -122.413572 42.910839, -122.415468 42.90903, -122.416723 42.906317, -122.420184 42.903568, -122.420415 42.901702, -122.417516 42.900374, -122.414492 42.899796, -122.412913 42.901795, -122.412428 42.899672, -122.415538 42.89889, -122.416682 42.8996, -122.421275 42.899882, -122.423199 42.899005, -122.424337 42.897503, -122.423892 42.896351, -122.424668 42.894547, -122.427087 42.892525, -122.429619 42.892413, -122.424876 42.8956, -122.428051 42.899723, -122.432247 42.895202, -122.43757 42.894581, -122.438746 42.89268, -122.440835 42.891157, -122.441866 42.889178, -122.44338 42.887887, -122.449512 42.885624, -122.450865 42.883761, -122.451507 42.881288, -122.453933 42.878398, -122.455457 42.875549, -122.457059 42.87423, -122.456922 42.871511, -122.458526 42.870308, -122.461231 42.871337, -122.463248 42.871328, -122.466041 42.864164, -122.477553 42.851973, -122.478853 42.850036, -122.480272 42.846275, -122.473827 42.84715, -122.468438 42.846478, -122.460446 42.846485, -122.458014 42.846815, -122.455832 42.844649, -122.454583 42.844431, -122.455024 42.842557, -122.452076 42.84246, -122.447087 42.843993, -122.44266 42.843303, -122.445175 42.842565, -122.445566 42.841254, -122.443646 42.839214, -122.441658 42.838551, -122.437594 42.838046, -122.433852 42.8385, -122.431757 42.839236, -122.42706 42.839426, -122.422844 42.840392, -122.420549 42.839812, -122.417187 42.839774, -122.420265 42.840171, -122.42277 42.841081, -122.4271 42.840489, -122.428156 42.841573, -122.426241 42.842711, -122.417011 42.842865, -122.413096 42.842414, -122.407827 42.840891, -122.405351 42.839777, -122.400938 42.840103, -122.399712 42.841004, -122.394104 42.843387, -122.388615 42.846417, -122.384671 42.847721, -122.380331 42.850176, -122.374972 42.851194, -122.367107 42.853298, -122.363394 42.853388, -122.359951 42.852815, -122.365022 42.851664, -122.368 42.850303, -122.379091 42.846998, -122.385147 42.843257, -122.387042 42.841304, -122.388806 42.838124, -122.391266 42.838109, -122.394219 42.837235, -122.390523 42.836614, -122.385079 42.8341, -122.378563 42.83284, -122.383982 42.832622, -122.39056 42.833825, -122.392638 42.832169, -122.39189 42.829827, -122.395203 42.828434, -122.397297 42.825941, -122.39627 42.824555, -122.394526 42.823886, -122.400044 42.823019, -122.401643 42.82042, -122.402912 42.819736, -122.409942 42.821544, -122.411787 42.819144, -122.413003 42.815853, -122.414669 42.812922, -122.417443 42.81047, -122.418977 42.810087, -122.422042 42.807743, -122.423409 42.803114, -122.427304 42.798439, -122.427778 42.795779, -122.426411 42.792182, -122.427146 42.790362, -122.431068 42.790048, -122.431627 42.785421, -122.423873 42.784522, -122.425622 42.783397, -122.43464 42.774578, -122.438228 42.772408, -122.440281 42.771646, -122.444158 42.768529, -122.445832 42.765045, -122.445051 42.761671, -122.448534 42.760215, -122.444912 42.758603, -122.443441 42.758883, -122.44191 42.760991, -122.439785 42.758305, -122.439941 42.757514, -122.441864 42.758378, -122.446239 42.75495, -122.443296 42.753465, -122.444499 42.753156, -122.446813 42.754219, -122.450983 42.751961, -122.453184 42.749429, -122.456735 42.747372, -122.45896 42.7468, -122.45521 42.744454, -122.454859 42.743535, -122.457366 42.743867, -122.457072 42.741272, -122.459802 42.740396, -122.462177 42.739041, -122.462876 42.737425, -122.465236 42.737412, -122.46591 42.733509, -122.467099 42.734236, -122.469237 42.733145, -122.468488 42.731039, -122.46999 42.730715, -122.469024 42.729215, -122.470202 42.728889, -122.472258 42.72701, -122.473924 42.724579, -122.475084 42.72207, -122.477277 42.720692, -122.479395 42.720022, -122.483923 42.715692, -122.49028 42.716994, -122.494173 42.718042, -122.49584 42.717546, -122.500967 42.717651, -122.503586 42.716045, -122.506919 42.715919, -122.510328 42.716308, -122.512759 42.715844, -122.513862 42.716446, -122.513962 42.717022, -122.50831 42.721358, -122.505892 42.725168, -122.489586 42.734769, -122.492941 42.736424, -122.493948 42.738985, -122.496295 42.738224, -122.499667 42.73733, -122.500799 42.736467, -122.502956 42.736538, -122.503648 42.735844, -122.509107 42.734536, -122.510168 42.73375, -122.511136 42.731515, -122.514874 42.730298, -122.515889 42.728829, -122.516122 42.72694, -122.520359 42.724814, -122.524211 42.72321, -122.529085 42.718703, -122.534318 42.716208, -122.535621 42.715951, -122.538272 42.716071, -122.539035 42.71589, -122.543093 42.714133, -122.54539 42.712591, -122.547264 42.711824, -122.541992 42.710752, -122.538849 42.711382, -122.536131 42.710893, -122.532383 42.712342, -122.529292 42.713079, -122.526273 42.713061, -122.523573 42.712374, -122.521387 42.712484, -122.519674 42.713764, -122.519642 42.713473, -122.520874 42.71244, -122.52249 42.71198, -122.526095 42.712831, -122.529286 42.7129, -122.535926 42.710573, -122.538864 42.711095, -122.541806 42.710288, -122.547827 42.711747, -122.547887 42.712196, -122.552076 42.712354, -122.552673 42.711943, -122.552843 42.710939, -122.553974 42.709568, -122.557129 42.709244, -122.56029 42.709753, -122.562885 42.710957, -122.567704 42.71167, -122.571063 42.709324, -122.572715 42.705991, -122.573674 42.702888, -122.575086 42.70176, -122.576019 42.702028, -122.57993 42.700921, -122.584142 42.702146, -122.59363 42.700554, -122.595429 42.69957, -122.595725 42.696979, -122.59689 42.694656, -122.600575 42.692554, -122.600778 42.69466, -122.601665 42.695355, -122.604632 42.695545, -122.607979 42.696424, -122.610394 42.6954, -122.611597 42.69579, -122.61899 42.69493, -122.6225 42.695943, -122.624093 42.694904, -122.624138 42.696072, -122.628524 42.694668, -122.640305 42.693372, -122.642327 42.695028, -122.642345 42.696289, -122.64064 42.697883, -122.644582 42.697508, -122.648105 42.695352, -122.647903 42.69688, -122.650169 42.696743, -122.649831 42.698745, -122.652045 42.69859, -122.653826 42.695507, -122.655992 42.696143, -122.655296 42.698152, -122.657861 42.697312, -122.658885 42.700813, -122.658621 42.702004, -122.656102 42.704423, -122.65874 42.705159, -122.66125 42.704927, -122.664071 42.702427, -122.665534 42.702644, -122.667786 42.70501, -122.666912 42.707493))",23.092,Jackson County,511
97462,8600000US97462,97462,97462,Z5,569024045,4711189,"POLYGON ((-123.666536 43.560945, -123.662875 43.563554, -123.661047 43.563995, -123.660314 43.565306, -123.658702 43.565716, -123.658502 43.567055, -123.657106 43.568214, -123.659608 43.569492, -123.657826 43.570652, -123.658272 43.571631, -123.656634 43.570922, -123.654211 43.571731, -123.650786 43.571735, -123.650624 43.573417, -123.649416 43.575128, -123.649641 43.577052, -123.648381 43.578496, -123.649316 43.579427, -123.649137 43.58172, -123.647925 43.583025, -123.648376 43.584543, -123.645557 43.585434, -123.644635 43.588062, -123.641568 43.588401, -123.640805 43.590202, -123.639479 43.591293, -123.638565 43.593707, -123.636327 43.594549, -123.635135 43.597044, -123.633398 43.596736, -123.633695 43.59501, -123.632821 43.594805, -123.62992 43.596234, -123.62922 43.597918, -123.626766 43.599334, -123.626819 43.601249, -123.629844 43.603207, -123.63054 43.604356, -123.633777 43.604503, -123.635766 43.604118, -123.638139 43.604458, -123.637833 43.605578, -123.633248 43.608082, -123.630052 43.608755, -123.624576 43.607471, -123.622458 43.607559, -123.620162 43.60834, -123.618133 43.610417, -123.614806 43.611598, -123.619309 43.607478, -123.620202 43.605771, -123.621533 43.601203, -123.62052 43.59683, -123.618098 43.593923, -123.616098 43.592402, -123.616213 43.591014, -123.611903 43.589142, -123.611904 43.588036, -123.606658 43.584559, -123.602648 43.584255, -123.600357 43.583263, -123.597998 43.581351, -123.593746 43.579314, -123.592785 43.582016, -123.587932 43.581569, -123.581221 43.579146, -123.579635 43.577621, -123.577808 43.577331, -123.574064 43.577684, -123.565737 43.580664, -123.562945 43.58211, -123.557201 43.585799, -123.557695 43.586718, -123.555309 43.588529, -123.551942 43.589968, -123.550196 43.591145, -123.550193 43.592076, -123.5484 43.594295, -123.543762 43.598244, -123.538726 43.600494, -123.537129 43.600705, -123.53506 43.600708, -123.532018 43.599057, -123.530364 43.596291, -123.528318 43.589306, -123.526434 43.58755, -123.523517 43.587031, -123.520282 43.587346, -123.513658 43.589167, -123.509517 43.589504, -123.50595 43.588252, -123.50108 43.58494, -123.499707 43.580829, -123.496541 43.580529, -123.490662 43.581552, -123.489724 43.581331, -123.485556 43.582232, -123.481289 43.584015, -123.477636 43.583918, -123.472951 43.585391, -123.468209 43.585515, -123.46432 43.58616, -123.461237 43.585543, -123.460658 43.586671, -123.461182 43.589233, -123.462299 43.591417, -123.459346 43.591041, -123.45874 43.591435, -123.45813 43.590261, -123.456455 43.590639, -123.454085 43.588978, -123.451289 43.587945, -123.448679 43.587856, -123.447151 43.587154, -123.445647 43.588198, -123.442793 43.587231, -123.440385 43.587082, -123.441129 43.585787, -123.441686 43.582165, -123.440212 43.579991, -123.443026 43.577109, -123.441151 43.575276, -123.441852 43.573887, -123.441447 43.570199, -123.442313 43.568401, -123.440735 43.567463, -123.439876 43.567131, -123.43964 43.568579, -123.438237 43.569154, -123.437672 43.572304, -123.434542 43.573336, -123.433122 43.575209, -123.432213 43.574567, -123.434061 43.572071, -123.433485 43.571395, -123.434237 43.56824, -123.433379 43.567444, -123.431698 43.566844, -123.428309 43.56928, -123.427791 43.547714, -123.423147 43.549852, -123.420238 43.548896, -123.417767 43.548995, -123.41286 43.545363, -123.411394 43.547073, -123.407446 43.548238, -123.403404 43.547816, -123.401777 43.549587, -123.399539 43.55106, -123.398693 43.553001, -123.395352 43.556081, -123.392413 43.557971, -123.387832 43.559144, -123.387161 43.560775, -123.385467 43.562198, -123.383604 43.562594, -123.381497 43.563927, -123.378754 43.564769, -123.375912 43.564959, -123.373177 43.563305, -123.372033 43.561288, -123.368209 43.559425, -123.36496 43.560482, -123.361916 43.559429, -123.359907 43.560924, -123.35708 43.560039, -123.35318 43.55939, -123.352394 43.558546, -123.351029 43.559783, -123.347277 43.560699, -123.34339 43.561044, -123.342034 43.560648, -123.33526 43.56415, -123.331448 43.563362, -123.328377 43.564111, -123.325221 43.563197, -123.320719 43.559691, -123.320152 43.557844, -123.317624 43.556156, -123.309634 43.557869, -123.308016 43.559171, -123.307867 43.560749, -123.306157 43.562556, -123.303437 43.563816, -123.298389 43.567643, -123.297582 43.569292, -123.29574 43.570445, -123.295971 43.572129, -123.298182 43.573548, -123.298552 43.576695, -123.296652 43.579022, -123.295616 43.578187, -123.295159 43.579492, -123.2904 43.579627, -123.285627 43.582514, -123.285535 43.583596, -123.281037 43.580088, -123.281016 43.579806, -123.278167 43.579822, -123.277289 43.577595, -123.274369 43.567292, -123.275189 43.564585, -123.27881 43.560016, -123.281327 43.554721, -123.282507 43.551711, -123.283686 43.547557, -123.284374 43.541909, -123.285327 43.538434, -123.285328 43.535341, -123.28477 43.532913, -123.283826 43.531487, -123.284525 43.525619, -123.285422 43.52201, -123.282304 43.520645, -123.281494 43.520824, -123.275648 43.531155, -123.267255 43.547937, -123.255861 43.552945, -123.252237 43.5498, -123.252423 43.544565, -123.251156 43.544184, -123.25118 43.542889, -123.247833 43.541917, -123.244229 43.541754, -123.242554 43.542254, -123.240897 43.541589, -123.239463 43.542207, -123.2377 43.541903, -123.235324 43.54298, -123.230857 43.541802, -123.227562 43.541458, -123.225693 43.539989, -123.22377 43.541233, -123.221886 43.543831, -123.219078 43.544003, -123.214989 43.546448, -123.214104 43.547878, -123.2069 43.544333, -123.207428 43.534588, -123.204134 43.535611, -123.204587 43.533883, -123.206154 43.532939, -123.200931 43.532368, -123.199829 43.531586, -123.197379 43.531642, -123.196041 43.531098, -123.195548 43.529224, -123.194641 43.528928, -123.196745 43.52674, -123.205255 43.51863, -123.162561 43.518395, -123.161483 43.516833, -123.160945 43.513137, -123.161654 43.511298, -123.166591 43.507957, -123.166346 43.505771, -123.163383 43.503016, -123.161381 43.500369, -123.159379 43.499659, -123.158526 43.498614, -123.158386 43.496081, -123.155802 43.494492, -123.154282 43.494258, -123.149954 43.491961, -123.147334 43.489405, -123.145344 43.486029, -123.143859 43.484317, -123.142852 43.481761, -123.141116 43.480272, -123.13903 43.480242, -123.137024 43.47789, -123.134687 43.47597, -123.13268 43.476095, -123.133578 43.472367, -123.13363 43.469471, -123.134511 43.468026, -123.142057 43.46474, -123.1441 43.463332, -123.150407 43.464207, -123.152131 43.463594, -123.155614 43.463718, -123.159116 43.464786, -123.162686 43.461071, -123.163794 43.458431, -123.166505 43.45572, -123.168727 43.454338, -123.171357 43.451156, -123.167724 43.449877, -123.165708 43.448149, -123.164526 43.444556, -123.163505 43.443263, -123.163636 43.441834, -123.168932 43.441919, -123.16878 43.438168, -123.178565 43.438217, -123.178981 43.43059, -123.183994 43.430551, -123.184141 43.434173, -123.1917 43.434331, -123.201835 43.426803, -123.207081 43.423218, -123.207024 43.417171, -123.206885 43.411642, -123.206514 43.410291, -123.207749 43.410737, -123.219845 43.410743, -123.219847 43.412513, -123.225978 43.412519, -123.23231 43.413939, -123.232376 43.415236, -123.23576 43.417459, -123.234806 43.420868, -123.235225 43.422411, -123.238868 43.428338, -123.238775 43.43178, -123.239597 43.432786, -123.241133 43.433768, -123.240411 43.435945, -123.241127 43.437841, -123.250106 43.437191, -123.251843 43.438545, -123.252945 43.437995, -123.254561 43.436057, -123.257958 43.43483, -123.266254 43.432564, -123.267515 43.432426, -123.26697 43.430629, -123.266423 43.430399, -123.26578 43.429276, -123.267735 43.427616, -123.269944 43.427775, -123.270855 43.427262, -123.270969 43.424482, -123.270015 43.423228, -123.270576 43.422041, -123.270807 43.419463, -123.272141 43.419406, -123.272175 43.418165, -123.273375 43.417346, -123.273691 43.417027, -123.273833 43.41627, -123.274071 43.415802, -123.274498 43.415475, -123.275147 43.414834, -123.275376 43.414774, -123.275719 43.417144, -123.278319 43.414716, -123.28216 43.412197, -123.285252 43.408963, -123.287933 43.407381, -123.289115 43.407987, -123.28897 43.409041, -123.290534 43.409348, -123.292181 43.407688, -123.294632 43.406824, -123.295516 43.404383, -123.298582 43.404153, -123.297569 43.403003, -123.306389 43.403068, -123.306382 43.400605, -123.314585 43.400518, -123.315779 43.400378, -123.326294 43.40002, -123.331287 43.399556, -123.336224 43.399599, -123.350719 43.40003, -123.35045 43.405625, -123.352862 43.404699, -123.351753 43.403689, -123.352883 43.403208, -123.35289 43.397857, -123.358005 43.399679, -123.357854 43.393802, -123.360475 43.39372, -123.361195 43.394063, -123.361199 43.393665, -123.361208 43.388988, -123.361209 43.386634, -123.359369 43.386617, -123.361105 43.374957, -123.361421 43.37125, -123.360916 43.365434, -123.361238 43.364885, -123.365485 43.357728, -123.37245 43.357718, -123.374999 43.358557, -123.373628 43.359588, -123.373443 43.361975, -123.375697 43.362123, -123.378536 43.363594, -123.380194 43.363859, -123.381961 43.365212, -123.386145 43.365974, -123.387092 43.366575, -123.387236 43.381819, -123.391885 43.381855, -123.393964 43.383412, -123.393671 43.379698, -123.398578 43.373916, -123.398516 43.372052, -123.4012 43.373369, -123.402223 43.374467, -123.403446 43.373509, -123.405528 43.367938, -123.406995 43.367164, -123.410535 43.369603, -123.412113 43.369227, -123.414948 43.369762, -123.416439 43.369477, -123.417249 43.368413, -123.417801 43.365451, -123.421223 43.363323, -123.426784 43.362207, -123.427837 43.360638, -123.430345 43.361019, -123.432277 43.362743, -123.437629 43.365968, -123.438622 43.365873, -123.439814 43.364056, -123.439142 43.361473, -123.440052 43.361289, -123.442095 43.363667, -123.447318 43.366391, -123.44958 43.367871, -123.450754 43.366152, -123.448407 43.363014, -123.448379 43.361281, -123.450823 43.360899, -123.454701 43.362993, -123.456329 43.362769, -123.457582 43.361548, -123.458666 43.364425, -123.460721 43.366615, -123.453706 43.366935, -123.455618 43.36875, -123.459534 43.369904, -123.4626 43.372049, -123.461463 43.372483, -123.460438 43.37442, -123.461271 43.376698, -123.461265 43.379843, -123.462282 43.380877, -123.463425 43.380203, -123.46674 43.382448, -123.469889 43.383691, -123.475615 43.383504, -123.477866 43.382112, -123.480434 43.38119, -123.47987 43.379669, -123.487532 43.379118, -123.489626 43.378297, -123.494946 43.377783, -123.499789 43.376805, -123.50543 43.376534, -123.51006 43.377236, -123.512491 43.377956, -123.513859 43.379074, -123.512857 43.380038, -123.511184 43.378931, -123.508772 43.378598, -123.508755 43.379959, -123.507324 43.380732, -123.509759 43.383112, -123.502418 43.383248, -123.501854 43.384319, -123.496794 43.384826, -123.497787 43.386096, -123.49564 43.385904, -123.49639 43.387141, -123.494658 43.389508, -123.495061 43.39112, -123.494098 43.392689, -123.4922 43.393254, -123.490639 43.394701, -123.488332 43.394435, -123.48303 43.396237, -123.48215 43.396073, -123.481467 43.398551, -123.479642 43.400311, -123.480622 43.402732, -123.478977 43.404985, -123.47568 43.406888, -123.475595 43.409642, -123.476421 43.412679, -123.478293 43.414612, -123.481702 43.416554, -123.483363 43.416958, -123.482344 43.417764, -123.482883 43.422919, -123.481618 43.425144, -123.480794 43.425186, -123.477996 43.423647, -123.476058 43.421987, -123.47482 43.422175, -123.47305 43.420685, -123.471996 43.421067, -123.470149 43.419935, -123.468547 43.415676, -123.470837 43.413036, -123.467647 43.414191, -123.466163 43.415754, -123.466009 43.417073, -123.4654 43.418616, -123.466643 43.422206, -123.464609 43.424965, -123.464711 43.426629, -123.464001 43.429403, -123.463056 43.431083, -123.463209 43.43361, -123.46373 43.43532, -123.464947 43.436427, -123.467308 43.437111, -123.469266 43.440357, -123.470318 43.441401, -123.467407 43.440568, -123.466307 43.440795, -123.465413 43.438679, -123.46239 43.439344, -123.46134 43.438755, -123.461492 43.440496, -123.463193 43.443818, -123.461459 43.44544, -123.461207 43.44676, -123.459736 43.44774, -123.458718 43.451357, -123.457483 43.452625, -123.457627 43.457816, -123.457365 43.459989, -123.455899 43.461392, -123.454664 43.463621, -123.454994 43.466118, -123.455875 43.467295, -123.458612 43.469227, -123.460691 43.469624, -123.462724 43.472244, -123.465799 43.473515, -123.467126 43.473624, -123.471787 43.472455, -123.477324 43.472237, -123.480799 43.472803, -123.480733 43.471756, -123.482181 43.472685, -123.48309 43.472142, -123.483879 43.47003, -123.485894 43.469156, -123.485681 43.471966, -123.484658 43.475054, -123.485689 43.476187, -123.482447 43.475434, -123.478311 43.477219, -123.477225 43.479486, -123.478675 43.479611, -123.480595 43.478037, -123.482273 43.477641, -123.483734 43.477747, -123.488727 43.479262, -123.493396 43.481483, -123.495143 43.483316, -123.498733 43.484782, -123.504022 43.486081, -123.508312 43.486687, -123.512701 43.486349, -123.515558 43.483756, -123.518283 43.4769, -123.518977 43.473987, -123.521088 43.472096, -123.529695 43.470393, -123.534519 43.471868, -123.535971 43.473552, -123.542151 43.475719, -123.54509 43.476209, -123.552931 43.47648, -123.555671 43.480194, -123.554766 43.483248, -123.554918 43.483254, -123.559757 43.483117, -123.562534 43.484677, -123.563822 43.48474, -123.565253 43.486239, -123.567161 43.485587, -123.570895 43.491276, -123.568972 43.491722, -123.567903 43.49299, -123.568906 43.49411, -123.570697 43.494107, -123.572608 43.492958, -123.575076 43.492831, -123.575855 43.493692, -123.574545 43.494684, -123.575818 43.495929, -123.580321 43.496225, -123.580904 43.49806, -123.579513 43.499282, -123.579507 43.500315, -123.58177 43.500823, -123.582615 43.503218, -123.585168 43.504607, -123.585433 43.506366, -123.586602 43.506241, -123.588544 43.507729, -123.589199 43.509073, -123.588808 43.511028, -123.589134 43.51322, -123.588455 43.51456, -123.591073 43.513624, -123.594091 43.513441, -123.595354 43.5142, -123.59578 43.516081, -123.598497 43.515994, -123.598693 43.516749, -123.601884 43.51588, -123.602042 43.515261, -123.604905 43.515101, -123.606245 43.516646, -123.605323 43.517803, -123.605902 43.518601, -123.608416 43.516659, -123.610333 43.516645, -123.612824 43.517338, -123.616242 43.516945, -123.619045 43.5183, -123.623066 43.519271, -123.623425 43.518182, -123.625471 43.5203, -123.627056 43.523092, -123.628931 43.523758, -123.631356 43.525825, -123.632688 43.528162, -123.630904 43.529644, -123.627894 43.529717, -123.626132 43.530944, -123.627718 43.531357, -123.629381 43.532854, -123.62907 43.533555, -123.624533 43.534196, -123.620583 43.533769, -123.6182 43.533936, -123.615991 43.533271, -123.613149 43.530101, -123.609937 43.528978, -123.605783 43.527053, -123.600436 43.5278, -123.595171 43.528222, -123.589427 43.530186, -123.593831 43.534398, -123.596295 43.536283, -123.600705 43.536969, -123.601621 43.537869, -123.599567 43.539066, -123.60012 43.539914, -123.602868 43.541272, -123.604371 43.543868, -123.601376 43.546268, -123.600031 43.546046, -123.600762 43.547965, -123.602886 43.549527, -123.607944 43.550567, -123.610939 43.548593, -123.612717 43.548754, -123.614158 43.549899, -123.615104 43.551591, -123.614018 43.552675, -123.613513 43.554869, -123.616121 43.556056, -123.617066 43.557276, -123.621352 43.557889, -123.62375 43.559646, -123.63134 43.561374, -123.635811 43.56082, -123.640863 43.56222, -123.646907 43.561674, -123.648642 43.560122, -123.649737 43.558212, -123.650306 43.554596, -123.649397 43.552398, -123.649593 43.550552, -123.651778 43.548743, -123.651121 43.550456, -123.651738 43.551026, -123.65276 43.549444, -123.655701 43.548569, -123.657126 43.549229, -123.659641 43.548866, -123.661466 43.549476, -123.664536 43.551992, -123.663627 43.553235, -123.66283 43.556681, -123.663991 43.557733, -123.66548 43.557624, -123.665589 43.560047, -123.666536 43.560945))",18.7537,Douglas County,1669
